PROMBEF_n,PROMAFT_n,TRATAMIENTO_N,Af_inver,asisten,EDAD,GENERO,TIPOPOBLACION,CATEGORIA1,ZONAREG,EDADCAT,NUM_NUC,Puntaje
362.905,9295.77923076923,EDUCACION + INCENTIVO,NO AFECTADO,3,34,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,414
5290.322,10929.4346153846,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,414
7096.774,4881.18923076923,EDUCACION + INCENTIVO,NO AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,414
13491.397,23854.6123076923,EDUCACION + INCENTIVO,NO AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
5322.58,19388.7753846154,EDUCACION + INCENTIVO,NO AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
16077.42,12084.6792307692,EDUCACION + INCENTIVO,NO AFECTADO,3,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
5080.645,27303.2038461538,EDUCACION + INCENTIVO,NO AFECTADO,3,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
6606.451,11064.1623076923,EDUCACION + INCENTIVO,NO AFECTADO,3,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
967.7425,4518.61,EDUCACION + INCENTIVO,NO AFECTADO,3,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
1961.291,7799.35769230769,EDUCACION + INCENTIVO,NO AFECTADO,3,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,414
6122.58,18566.14,EDUCACION + INCENTIVO,NO AFECTADO,0,65,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
3774.193,2786.76923076923,EDUCACION + INCENTIVO,NO AFECTADO,0,64,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,414
0,1822.16384615385,EDUCACION + INCENTIVO,NO AFECTADO,0,72,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,414
4380.646,1761.02538461538,EDUCACION + INCENTIVO,NO AFECTADO,2,73,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,414
3435.485,13570.4553846154,EDUCACION + INCENTIVO,NO AFECTADO,3,76,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
362.905,11724.5592307692,EDUCACION + INCENTIVO,NO AFECTADO,3,66,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
2048.388,5547.64692307692,EDUCACION + INCENTIVO,NO AFECTADO,0,73,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
5806.451,9990.28769230769,EDUCACION + INCENTIVO,NO AFECTADO,0,65,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
11688.172,23085.7484615385,EDUCACION + INCENTIVO,NO AFECTADO,3,74,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
14772.043,9940.91923076923,EDUCACION + INCENTIVO,NO AFECTADO,4,81,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
40219.355,113927.386923077,EDUCACION + INCENTIVO,AFECTADO,0,47,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",Hasta 4,414
14435.485,24311.2007692308,EDUCACION + INCENTIVO,AFECTADO,4,48,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,414
2577.42,35710.2423076923,EDUCACION + INCENTIVO,AFECTADO,3,71,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(60,92]",Hasta 4,414
0,3938.27769230769,EDUCACION + INCENTIVO,AFECTADO,2,38,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",De 5 a 8,414
9987.097,19401.5376923077,EDUCACION + INCENTIVO,NO AFECTADO,3,47,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,414
23032.259,25916.5923076923,EDUCACION + INCENTIVO,AFECTADO,4,31,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",De 5 a 8,414
25460.214,13082.0676923077,EDUCACION + INCENTIVO,AFECTADO,5,32,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",De 5 a 8,414
7161.289,14536.9269230769,EDUCACION + INCENTIVO,NO AFECTADO,4,31,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,413
11887.098,14084.6030769231,EDUCACION + INCENTIVO,NO AFECTADO,4,30,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,413
10198.926,25216.2730769231,EDUCACION + INCENTIVO,NO AFECTADO,5,31,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,413
4132.259,2305.21076923077,EDUCACION + INCENTIVO,NO AFECTADO,0,55,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
967.741,7313.89538461538,EDUCACION + INCENTIVO,NO AFECTADO,0,53,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
3587.096,7159.22461538462,EDUCACION + INCENTIVO,NO AFECTADO,0,47,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
5143.011,3308.44692307692,EDUCACION + INCENTIVO,NO AFECTADO,0,51,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
5180.644,8703.47384615385,EDUCACION + INCENTIVO,NO AFECTADO,3,54,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
0,1488.09538461538,EDUCACION + INCENTIVO,NO AFECTADO,3,53,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
10735.484,30058.1361538462,EDUCACION + INCENTIVO,NO AFECTADO,3,54,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,413
4803.227,6358.38230769231,EDUCACION + INCENTIVO,NO AFECTADO,4,57,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
4883.869,11352.8892307692,EDUCACION + INCENTIVO,NO AFECTADO,4,49,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,413
12863.442,8427.15461538462,EDUCACION + INCENTIVO,NO AFECTADO,4,57,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,413
12974.193,23618.6346153846,EDUCACION + INCENTIVO,NO AFECTADO,5,60,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,413
11172.043,13057.8092307692,EDUCACION + INCENTIVO,NO AFECTADO,5,47,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,413
1709.679,7470.30076923077,EDUCACION + INCENTIVO,NO AFECTADO,5,51,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,413
365.162,3272.41923076923,EDUCACION + INCENTIVO,NO AFECTADO,0,54,FEMENINO,DESPLAZADOS,BAJO,NORTE,"(45,60]",De 5 a 8,413
11290.3225,14110.4415384615,EDUCACION + INCENTIVO,NO AFECTADO,3,31,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,413
27309.677,9154.71615384615,EDUCACION + INCENTIVO,AFECTADO,4,52,FEMENINO,DESPLAZADOS,BAJO,SUR,"(45,60]",De 5 a 8,413
0,15692.1869230769,EDUCACION + INCENTIVO,NO AFECTADO,0,52,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(45,60]",Hasta 4,413
7338.7075,19202.1569230769,EDUCACION + INCENTIVO,NO AFECTADO,0,51,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(45,60]",Hasta 4,413
0,67487.63,EDUCACION + INCENTIVO,NO AFECTADO,0,49,MASCULINO,DESPLAZADOS,ALTO,NORTE,"(45,60]",Hasta 4,413
4838.71,19819.5969230769,EDUCACION + INCENTIVO,NO AFECTADO,0,49,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(45,60]",Hasta 4,413
7152.689,9957.23076923077,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,413
13588.172,32662.3546153846,EDUCACION + INCENTIVO,NO AFECTADO,5,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,413
5661.291,14098.08,EDUCACION + INCENTIVO,NO AFECTADO,4,40,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,413
23146.236,26423.3415384615,EDUCACION + INCENTIVO,NO AFECTADO,4,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,413
28232.259,21245.1253846154,EDUCACION + INCENTIVO,AFECTADO,5,37,FEMENINO,DESPLAZADOS,MEDIO,SUR,"(33,45]",De 5 a 8,413
12161.289,12080.4230769231,EDUCACION + INCENTIVO,AFECTADO,5,30,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",De 5 a 8,413
12999.999,46133.8630769231,EDUCACION + INCENTIVO,AFECTADO,6,33,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(25,33]",De 5 a 8,413
35788.173,21524.4861538462,EDUCACION + INCENTIVO,AFECTADO,6,33,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(25,33]",De 5 a 8,413
5881.721,11372.6884615385,EDUCACION + INCENTIVO,NO AFECTADO,0,35,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
6451.6125,11379.7615384615,EDUCACION + INCENTIVO,NO AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
13422.581,16433.5330769231,EDUCACION + INCENTIVO,NO AFECTADO,0,36,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
3387.0975,37749.6492307692,EDUCACION + INCENTIVO,NO AFECTADO,0,40,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(33,45]",Hasta 4,413
8064.515,9325.82923076923,EDUCACION + INCENTIVO,NO AFECTADO,2,43,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,413
1612.9025,7341.21538461539,EDUCACION + INCENTIVO,NO AFECTADO,3,34,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
16247.312,28897.5546153846,EDUCACION + INCENTIVO,NO AFECTADO,3,36,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
8165.59,19972.7061538462,EDUCACION + INCENTIVO,NO AFECTADO,3,39,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
6172.043,18979.7523076923,EDUCACION + INCENTIVO,NO AFECTADO,4,43,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,413
2419.355,5227.24461538461,EDUCACION + INCENTIVO,NO AFECTADO,5,34,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,413
33149.999,35682.4438461538,EDUCACION + INCENTIVO,AFECTADO,0,44,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",Hasta 4,413
12999.999,56778.3761538462,EDUCACION + INCENTIVO,AFECTADO,5,45,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",Hasta 4,413
27726.881,25089.4061538462,EDUCACION + INCENTIVO,AFECTADO,5,37,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
27116.13,54021.6207692308,EDUCACION + INCENTIVO,AFECTADO,5,36,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
34633.334,21670.1884615385,EDUCACION + INCENTIVO,AFECTADO,5,37,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
35297.849,20551.9615384615,EDUCACION + INCENTIVO,AFECTADO,5,34,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
47982.796,29773.3669230769,EDUCACION + INCENTIVO,AFECTADO,6,37,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
16053.763,28878.5730769231,EDUCACION + INCENTIVO,AFECTADO,2,35,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
18870.967,10355.2407692308,EDUCACION + INCENTIVO,AFECTADO,3,34,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
17981.722,19951.6138461538,EDUCACION + INCENTIVO,AFECTADO,5,36,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,413
6279.57,3871.74076923077,EDUCACION + INCENTIVO,AFECTADO,0,44,MASCULINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,413
51161.29,22251.2730769231,EDUCACION + INCENTIVO,NO AFECTADO,3,51,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,412
29880.645,24739.8892307692,EDUCACION + INCENTIVO,NO AFECTADO,5,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,412
7338.7075,24189.7615384615,EDUCACION + INCENTIVO,NO AFECTADO,5,59,MASCULINO,SISBEN NIVEL1,ALTO,NORTE,"(45,60]",Hasta 4,412
10000,13864.96,EDUCACION + INCENTIVO,AFECTADO,5,45,FEMENINO,DESPLAZADOS,MEDIO,SUR,"(33,45]",Hasta 4,412
24367.742,9346.38,EDUCACION + INCENTIVO,AFECTADO,5,51,MASCULINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",De 5 a 8,412
12258.064,3639.34,EDUCACION + INCENTIVO,AFECTADO,0,53,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,412
4841.936,21016.61,EDUCACION + INCENTIVO,AFECTADO,0,46,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,412
11290.323,25901.5723076923,EDUCACION + INCENTIVO,AFECTADO,2,46,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",Hasta 4,412
19537.634,7753.86076923077,EDUCACION + INCENTIVO,AFECTADO,6,48,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,412
14489.247,12072.1653846154,EDUCACION + INCENTIVO,AFECTADO,5,40,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,412
3145.161,5872.55,INCENTIVO,AFECTADO,2,18,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"[18,20]",Hasta 4,412
2129.032,10345.6769230769,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,411
23774.194,13304.8853846154,EDUCACION + INCENTIVO,NO AFECTADO,3,32,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,411
8807.527,8150.47846153846,EDUCACION + INCENTIVO,NO AFECTADO,0,30,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",De 5 a 8,411
419.354,9540.83769230769,EDUCACION + INCENTIVO,NO AFECTADO,0,48,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 9 a 12,411
5806.452,8047.60538461538,EDUCACION + INCENTIVO,NO AFECTADO,0,45,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",De 5 a 8,411
12146.237,16999.4307692308,EDUCACION + INCENTIVO,NO AFECTADO,3,33,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,411
2913.977,14323.5269230769,EDUCACION + INCENTIVO,NO AFECTADO,3,26,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,411
14031.397,25909.8784615385,EDUCACION + INCENTIVO,NO AFECTADO,4,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,411
7139.785,7642.26153846154,EDUCACION + INCENTIVO,NO AFECTADO,5,33,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",De 5 a 8,411
24501.076,37329.3392307692,EDUCACION + INCENTIVO,AFECTADO,5,28,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",De 5 a 8,411
6384.947,9315.17615384615,EDUCACION + INCENTIVO,NO AFECTADO,6,35,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,411
21190.323,17164.2369230769,EDUCACION + INCENTIVO,NO AFECTADO,0,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,411
6161.291,6826.27307692308,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,411
13032.258,14962.6315384615,EDUCACION + INCENTIVO,NO AFECTADO,0,26,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,411
1612.9025,4329.43538461538,EDUCACION + INCENTIVO,NO AFECTADO,3,26,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,411
806.4525,5921.06923076923,EDUCACION + INCENTIVO,NO AFECTADO,0,42,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,411
27005.376,15761.5784615385,EDUCACION + INCENTIVO,AFECTADO,5,39,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,411
28611.829,29964.1746153846,EDUCACION + INCENTIVO,AFECTADO,5,28,FEMENINO,DESPLAZADOS,MEDIO,SUR,"(25,33]",De 5 a 8,411
15903.226,5431.27384615385,EDUCACION + INCENTIVO,AFECTADO,0,37,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,411
10000,3650.54769230769,EDUCACION + INCENTIVO,AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,411
11645.162,5290.68461538461,EDUCACION + INCENTIVO,AFECTADO,0,43,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,411
0,5384.61538461538,EDUCACION + INCENTIVO,AFECTADO,0,45,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,411
9387.096,7581.37461538462,EDUCACION + INCENTIVO,AFECTADO,1,37,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,411
13803.227,59219.4838461538,EDUCACION + INCENTIVO,AFECTADO,1,44,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",Hasta 4,411
11277.419,17886.5415384615,EDUCACION + INCENTIVO,AFECTADO,2,41,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",Hasta 4,411
32260.213,23731.3023076923,EDUCACION + INCENTIVO,AFECTADO,3,44,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,411
2999.999,8851.62615384615,EDUCACION + INCENTIVO,AFECTADO,4,45,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,411
18870.967,13760.8907692308,EDUCACION + INCENTIVO,AFECTADO,5,40,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,411
13983.872,17742.9392307692,EDUCACION + INCENTIVO,AFECTADO,6,38,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,411
37851.613,21930.1923076923,EDUCACION + INCENTIVO,AFECTADO,6,42,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,411
5235.484,17709.2346153846,EDUCACION + INCENTIVO,NO AFECTADO,0,33,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
14119.355,10238.4784615385,EDUCACION + INCENTIVO,NO AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,410
7174.194,9607.40846153846,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
20888.172,29660.4561538462,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
6491.935,24255.4646153846,EDUCACION + INCENTIVO,NO AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
4838.71,28991.1276923077,EDUCACION + INCENTIVO,NO AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(25,33]",Hasta 4,410
5533.333,20315.2615384615,EDUCACION + INCENTIVO,NO AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
15997.85,15488.2438461538,EDUCACION + INCENTIVO,NO AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
12229.032,13967.2976923077,EDUCACION + INCENTIVO,NO AFECTADO,3,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
13438.711,22135.6176923077,EDUCACION + INCENTIVO,NO AFECTADO,4,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
2541.934,20555.9453846154,EDUCACION + INCENTIVO,NO AFECTADO,4,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
8800.001,12486.0561538462,EDUCACION + INCENTIVO,NO AFECTADO,5,33,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,410
7741.935,26226.8707692308,EDUCACION + INCENTIVO,NO AFECTADO,4,57,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,410
16880.431,8883.88769230769,EDUCACION + INCENTIVO,NO AFECTADO,0,76,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,410
8954.838,8021.16769230769,EDUCACION + INCENTIVO,NO AFECTADO,0,62,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,410
5858.065,5247.02153846154,EDUCACION + INCENTIVO,NO AFECTADO,0,65,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,410
8612.903,11358.0830769231,EDUCACION + INCENTIVO,NO AFECTADO,3,63,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,410
0,1560.44,EDUCACION + INCENTIVO,NO AFECTADO,3,62,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,410
16141.935,31128.8561538462,EDUCACION + INCENTIVO,NO AFECTADO,4,74,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,410
11677.419,6217.56692307692,EDUCACION + INCENTIVO,NO AFECTADO,4,43,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",Hasta 4,410
10387.096,7145.22,EDUCACION + INCENTIVO,NO AFECTADO,0,29,MASCULINO,DESPLAZADOS,BAJO,NORTE,"(25,33]",Hasta 4,410
11935.483,16133.1676923077,EDUCACION + INCENTIVO,NO AFECTADO,0,31,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,410
0,11668.0823076923,EDUCACION + INCENTIVO,NO AFECTADO,0,61,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(60,92]",Hasta 4,410
7322.58,14434.48,EDUCACION + INCENTIVO,NO AFECTADO,0,46,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,410
7258.065,17651.23,EDUCACION + INCENTIVO,NO AFECTADO,0,52,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,410
32253.763,15243.2538461538,EDUCACION + INCENTIVO,NO AFECTADO,0,48,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,410
29404.299,14270.9823076923,EDUCACION + INCENTIVO,AFECTADO,6,36,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,410
23806.453,33018.7984615385,EDUCACION + INCENTIVO,AFECTADO,6,55,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,410
11419.354,26822.4776923077,EDUCACION + INCENTIVO,AFECTADO,6,55,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,410
21806.453,69466.5892307692,EDUCACION + INCENTIVO,AFECTADO,6,49,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",Hasta 4,410
20306.453,17407.8415384615,EDUCACION + INCENTIVO,AFECTADO,6,47,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,410
11500.001,17705.2569230769,EDUCACION + INCENTIVO,AFECTADO,6,51,MASCULINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,410
9387.096,27486.5453846154,EDUCACION + INCENTIVO,AFECTADO,6,50,MASCULINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",Hasta 4,410
43888.171,26264.0630769231,EDUCACION + INCENTIVO,AFECTADO,5,37,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",De 5 a 8,410
5313.978,11374.8376923077,EDUCACION + INCENTIVO,NO AFECTADO,4,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,409
5645.16,21749.0930769231,EDUCACION + INCENTIVO,NO AFECTADO,4,47,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(45,60]",Hasta 4,409
8419.354,2432.38230769231,EDUCACION + INCENTIVO,AFECTADO,5,53,FEMENINO,DESPLAZADOS,BAJO,SUR,"(45,60]",Hasta 4,409
3675.27,11287.28,EDUCACION + INCENTIVO,NO AFECTADO,5,57,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,409
4838.71,5586.67230769231,EDUCACION + INCENTIVO,NO AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,409
6290.3225,6540.11615384615,EDUCACION + INCENTIVO,NO AFECTADO,0,41,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,409
21107.527,16308.6376923077,EDUCACION + INCENTIVO,NO AFECTADO,0,36,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,409
4838.71,15130.8315384615,EDUCACION + INCENTIVO,NO AFECTADO,2,36,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,409
6290.3225,13685.5146153846,EDUCACION + INCENTIVO,NO AFECTADO,3,34,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,409
